url,title,author,date,text,paragraph
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"A algunos les relaja cocinar y para otros es un fastidio. Todos nosotros, sin embargo, seguro que alguna vez hemos deseado encontrar artículos que nos hagan la vida entre los fogones más cómoda, como los robots de cocina que muelen, mezclan, trocean, amasan, cuecen o guisan sin que tengamos que ponernos ni siquiera el delantal.",1
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Desde el imprescindible frigorífico hasta el siempre útil microondas, en EL PAÍS Escaparate hemos rastreado grandes plataformas de venta online como Amazon, El Corte Inglés o eBay para encontrar productos necesarios para la cocina con descuentos del 20 al 63%.",2
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 69,95€ en eBay",3
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 9,70€ en Amazon",4
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 55,95€ en eBay",5
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,Compra por 58€ en Amazon,6
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Elaborar una receta para chuparte los dedos depende de la inventiva y la técnica del cocinero, pero también tiene mucho que ver con los utensilios de los que dispone. Seleccionamos siete productos básicos para empezar a poner en práctica tus de cocinillas.",7
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 61,95€ en Amazon",8
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 52,16€ en Amazon",9
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,Compra por 178€ en Selección El País,10
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 26,99€ en Amazon",11
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 191,81€ en Amazon",12
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 69,95€ en Amazon",13
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 20,99€ en Amazon",14
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Tan importante como la preparación de los alimentos es su conservación. A continuación te proponemos algunos de los más productos comunes para conservar la comida, además de un lavavajillas que evitará que se te acumulen los platos sucios en el fregadero.",15
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,Compra por 301€ en Selección El País,16
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,"Compra por 219,99€ en Amazon",17
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,Compra por 99€ en El Corte Inglés,18
https://elpais.com/elpais/2017/10/18/escaparate/1508326953_709643.html,Las mejores ofertas y descuentos en electrodomésticos y otros productos de cocina,EL PAÍS Escaparate,2017-10-18T17:28:52+02:00,*Todos los precios de compra incluidos en este artículo están actualizados a fecha del 18 de octubre de 2017.,19
https://elpais.com/elpais/2017/10/17/estilo/1508239352_573747.html,Platos de origen y fascinación exterior,Ángeles Lucas,2017-10-18T00:00:22+02:00,"Que en la diversidad cultural está la riqueza de la humanidad es la consigna para el futuro, y en el caso de la gastronomía, esa riqueza se saborea, se degusta y se respira. En Córdoba, exponente histórico de convivencia y de intercambio cultural durante siglos, han concurrido esta semana 10 chefs, con 13 estrellas Michelin, durante la cuarta edición de Córdoba Califato Gourmet, un consolidado encuentro que homenajea el valor de la tolerancia entre culturas y acerca la alta gastronomía a la calle. Algarrobas, ras el hanout, calabaza, lechón, mariscos y centenares de ingredientes más han confluido con propuestas asiáticas y elaborados métodos culinarios durante dos jornadas en las que también han participado restauradores locales. ""Hemos vivido un momento de fascinación por el exterior y hemos aprendido muchísimo. La técnica ya la tenemos, el conocimiento ya está, ahora toca mirar hacia adentro, al origen"", ha reflexionado el chef riojano Francis Paniego durante el evento. Un reencuentro con la identidad para enriquecer paladares del mundo. Diversidad al plato.",1
